source,folder,folder_ts,n_files,total_bytes,n_tmp_files,has_manifest,manifest_parse,manifest_status,manifest_schema,labels,placement,activity,position,label_status,duration_s,expected_chunks,manifest_chunks,n_warnings,n_errors,n_radar_bin,radar_frames,radar_bytes,radar_bin_bad,has_npz,npz_ok,npz_radar_frames,npz_csi_samples,npz_sense_samples,npz_camera_frames,n_csi_files,csi_lines,csi_bytes,csi_nonempty_files,has_xytracking,xytracking_ok,has_ha_status,has_sense_error
train_minutes,20260826_1647,1787777220.0,58,25955116,0,True,json,success,thoth-minute-manifest/v5,t2_present,t2,present,,ok,148.70600008964539,54,54,2,0,54,540,19913040,0,False,,,,,,1,0,54,0,True,True,True,False
train_minutes,20260826_1648,1787777280.0,49,21682831,0,True,json,success,thoth-minute-manifest/v5,t2_present,t2,present,,ok,134.37400007247925,45,45,2,0,45,450,16594200,0,False,,,,,,1,0,54,0,True,True,True,False
train_minutes,20260826_1649,1787777340.0,59,26929855,1,True,json,collecting,thoth-minute-manifest/v4,t2_present,t2,present,,ok,58.0,58,54,1,1,54,540,19913040,0,False,,,,,,1,0,54,0,True,True,True,False
train_minutes,20260826_1650,1787777400.0,30,12958367,0,True,json,success,thoth-minute-manifest/v5,t2_present,t2,present,,ok,96.96799993515015,26,26,2,0,26,260,9587760,0,False,,,,,,1,0,54,0,True,True,True,False
train_minutes,20260826_1651,1787777460.0,60,26883926,0,True,json,success,thoth-minute-manifest/v5,t2_present,t2,present,,ok,95.7720000743866,56,56,2,0,56,560,20650560,0,False,,,,,,1,0,54,0,True,True,True,False
train_minutes,20260826_1652,1787777520.0,41,18066003,0,True,json,success,thoth-minute-manifest/v5,t2_present,t2,present,,ok,85.35800004005432,37,37,2,0,37,370,13644120,0,False,,,,,,1,0,54,0,True,True,True,False
train_minutes,20260826_1653,1787777580.0,61,27348047,0,True,json,success,thoth-minute-manifest/v5,t2_present,t2,present,,ok,70.7170000076294,57,57,3,0,57,570,21019320,0,False,,,,,,1,0,54,0,True,True,True,False
train_minutes,20260826_1654,1787777640.0,58,25955717,0,True,json,success,thoth-minute-manifest/v5,t2_present,t2,present,,ok,143.7699999809265,54,54,2,0,54,540,19913040,0,False,,,,,,1,0,54,0,True,True,True,False
train_minutes,20260826_1655,1787777700.0,35,15281441,0,True,json,success,thoth-minute-manifest/v5,t2_present,t2,present,,ok,89.23200011253357,31,31,2,0,31,310,11431560,0,False,,,,,,1,0,54,0,True,True,True,False
train_minutes,20260826_1656,1787777760.0,59,26418358,0,True,json,success,thoth-minute-manifest/v5,t2_present,t2,present,,ok,63.08299994468689,55,55,2,0,55,550,20281800,0,False,,,,,,1,0,54,0,True,True,True,False
train_minutes,20260826_1657,1787777820.0,52,23166875,0,True,json,success,thoth-minute-manifest/v5,t2_present,t2,present,,ok,113.35899996757507,48,48,2,0,48,480,17700480,0,False,,,,,,1,0,54,0,True,True,True,False
train_minutes,20260826_1658,1787777880.0,61,27346452,0,True,json,success,thoth-minute-manifest/v5,t2_present,t2,present,,ok,108.26799988746643,57,57,3,0,57,570,21019320,0,False,,,,,,1,0,54,0,True,True,True,False
train_minutes,20260826_1659,1787777940.0,49,21776542,0,True,json,success,thoth-minute-manifest/v5,t2_present,t2,present,,ok,143.01200008392334,45,45,2,0,45,450,16594200,0,False,,,,,,1,0,54,0,True,True,True,False
train_minutes,20260826_1700,1787778000.0,47,20845915,0,True,json,success,thoth-minute-manifest/v5,t2_present,t2,present,,ok,96.40199995040894,43,43,2,0,43,430,15856680,0,False,,,,,,1,0,54,0,True,True,True,False
train_minutes,20260826_1701,1787778060.0,59,26416524,0,True,json,success,thoth-minute-manifest/v5,t2_present,t2,present,,ok,74.71199989318848,55,55,2,0,55,550,20281800,0,False,,,,,,1,0,54,0,True,True,True,False
train_minutes,20260826_1702,1787778120.0,47,20849499,0,True,json,success,thoth-minute-manifest/v5,t2_present,t2,present,,ok,122.48300004005432,43,43,2,0,43,430,15856680,0,False,,,,,,1,0,54,0,True,True,True,False
train_minutes,20260826_1703,1787778180.0,54,24000760,0,True,json,success,thoth-minute-manifest/v5,t2_present,t2,present,,ok,90.66199994087219,50,50,2,0,50,500,18438000,0,False,,,,,,1,0,54,0,True,True,True,False
train_minutes,20260826_1704,1787778240.0,51,22702798,0,True,json,success,thoth-minute-manifest/v5,t2_present,t2,present,,ok,109.0220000743866,47,47,2,0,47,470,17331720,0,False,,,,,,1,0,54,0,True,True,True,False
train_minutes,20260826_1705,1787778300.0,55,24563352,0,True,json,success,thoth-minute-manifest/v5,t2_present,t2,present,,ok,70.28399991989136,51,51,3,0,51,510,18806760,0,False,,,,,,1,0,54,0,True,True,True,False
train_minutes,20260826_1706,1787778360.0,59,26418736,0,True,json,success,thoth-minute-manifest/v5,t2_present,t2,present,,ok,143.61700010299683,55,55,2,0,55,550,20281800,0,False,,,,,,1,0,54,0,True,True,True,False
train_minutes,20260826_1707,1787778420.0,43,18993334,0,True,json,success,thoth-minute-manifest/v5,t2_present,t2,present,,ok,102.26200008392334,39,39,2,0,39,390,14381640,0,False,,,,,,1,0,54,0,True,True,True,False
train_minutes,20260826_1708,1787778480.0,61,27344289,0,True,json,success,thoth-minute-manifest/v5,t2_present,t2,present,,ok,81.98000001907349,57,57,3,0,57,570,21019320,0,False,,,,,,1,0,54,0,True,True,True,False
train_minutes,20260826_1709,1787778540.0,51,22910430,0,True,json,success,thoth-minute-manifest/v5,t2_present,t2,present,,ok,153.95099997520447,47,47,2,0,47,470,17331720,0,False,,,,,,1,0,54,0,True,True,True,False
train_minutes,20260826_1710,1787778600.0,43,18994075,0,True,json,success,thoth-minute-manifest/v5,t2_present,t2,present,,ok,128.05999994277954,39,39,2,0,39,390,14381640,0,False,,,,,,1,0,54,0,True,True,True,False
train_minutes,20260826_1711,1787778660.0,58,25954178,0,True,json,success,thoth-minute-manifest/v5,t2_present,t2,present,,ok,143.45499992370605,54,54,3,0,54,540,19913040,0,False,,,,,,1,0,54,0,True,True,True,False
train_minutes,20260826_1712,1787778720.0,58,20304521,0,True,json,collecting,thoth-minute-manifest/v4,t2_present,t2,present,,ok,58.0,58,54,1,0,54,540,19913040,0,False,,,,,,1,0,54,0,True,True,True,False
train_minutes,20260826_1713,1787778780.0,59,20553012,0,True,json,collecting,thoth-minute-manifest/v4,t2_present,t2,present,,ok,58.0,58,55,2,0,55,550,20281800,0,False,,,,,,1,0,54,0,True,True,True,False
train_minutes,20260826_1714,1787778840.0,27,8641082,0,True,json,collecting,thoth-minute-manifest/v4,t2_present,t2,present,,ok,58.0,58,23,1,0,23,230,8481480,0,False,,,,,,1,0,54,0,True,True,True,False
train_minutes,20260826_1810,1787782200.0,50,29731800,0,True,json,success,thoth-minute-manifest/v5,t2_sleep,t2,sleep,,ok,98.82100009918213,46,46,1,0,46,460,16962960,0,False,,,,,,1,7132,3817269,1,True,True,True,False
train_minutes,20260826_1811,1787782260.0,61,35024172,0,True,json,success,thoth-minute-manifest/v5,t2_sleep,t2,sleep,,ok,83.79299998283386,57,57,2,0,57,570,21019320,0,False,,,,,,1,7130,3809142,1,True,True,True,False
train_minutes,20260826_1813,1787782380.0,45,24976215,0,True,json,success,thoth-minute-manifest/v5,t2_sleep,t2,sleep,,ok,114.96300005912781,41,41,1,0,41,410,15119160,0,False,,,,,,1,6475,3462649,1,True,True,True,False
train_minutes,20260826_1814,1787782440.0,60,35081027,0,True,json,collecting,thoth-minute-manifest/v4,t2_sleep,t2,sleep,,ok,58.0,58,56,1,1,56,560,20650560,0,False,,,,,,1,6110,3273060,1,True,True,True,False
train_minutes,20260826_1815,1787782500.0,38,20225049,0,True,json,success,thoth-minute-manifest/v5,t2_sleep,t2,sleep,,ok,106.43899989128113,34,34,1,0,34,340,12537840,0,False,,,,,,1,5007,2671968,1,True,True,True,False
train_minutes,20260826_1816,1787782560.0,23,13928697,0,True,json,success,thoth-minute-manifest/v5,t2_sleep,t2,sleep,,ok,59.0699999332428,19,19,1,0,19,190,7006440,0,False,,,,,,1,5457,2919343,1,True,True,True,False
train_minutes,20260826_1817,1787782620.0,58,32116353,0,True,json,success,thoth-minute-manifest/v5,t2_sleep,t2,sleep,,ok,134.7699999809265,54,54,1,0,54,540,19913040,0,False,,,,,,1,7358,3930436,1,True,True,True,False
train_minutes,20260826_1818,1787782680.0,38,22267675,0,True,json,success,thoth-minute-manifest/v5,t2_sleep,t2,sleep,,ok,91.33899998664856,34,34,1,0,34,340,12537840,0,False,,,,,,1,5739,3066032,1,True,True,True,False
train_minutes,20260826_1819,1787782740.0,61,33557497,0,True,json,collecting,thoth-minute-manifest/v4,t2_sleep,t2,sleep,,ok,58.0,58,57,1,1,57,570,21019320,0,False,,,,,,1,6969,3722263,1,True,True,True,False
train_minutes,20260826_1820,1787782800.0,37,20076023,0,True,json,success,thoth-minute-manifest/v5,t2_sleep,t2,sleep,,ok,124.07100009918213,33,33,1,0,33,330,12169080,0,False,,,,,,1,5506,2943634,1,True,True,True,False
train_minutes,20260826_1821,1787782860.0,44,24371987,0,True,json,success,thoth-minute-manifest/v5,t2_sleep,t2,sleep,,ok,80.25,40,40,2,0,40,400,14750400,0,False,,,,,,1,5885,3144692,1,True,True,True,False
train_minutes,20260826_1822,1787782920.0,10,7262933,0,True,json,success,thoth-minute-manifest/v5,t2_sleep,t2,sleep,,ok,61.19099998474121,6,6,2,0,6,60,2212560,0,False,,,,,,1,6409,3426265,1,True,True,True,False
train_minutes,20260826_1823,1787782980.0,58,33356524,0,True,json,success,thoth-minute-manifest/v5,t2_sleep,t2,sleep,,ok,65.31200003623962,54,54,1,0,54,540,19913040,0,False,,,,,,1,7727,4133400,1,True,True,True,False
train_minutes,20260826_1824,1787783040.0,53,31173814,0,True,json,success,thoth-minute-manifest/v5,t2_sleep,t2,sleep,,ok,134.76900005340576,49,49,1,0,49,490,18069240,0,False,,,,,,1,6983,3740113,1,True,True,True,False
train_minutes,20260826_1825,1787783100.0,37,19665282,0,True,json,success,thoth-minute-manifest/v5,t2_sleep,t2,sleep,,ok,83.89299988746643,33,33,1,0,33,330,12169080,0,False,,,,,,1,5927,3164483,1,True,True,True,False
train_minutes,20260826_1826,1787783160.0,12,8578240,0,True,json,success,thoth-minute-manifest/v5,t2_sleep,t2,sleep,,ok,58.84999990463257,8,8,2,0,8,80,2950080,0,False,,,,,,1,7374,3927782,1,True,True,True,False
train_minutes,20260826_1827,1787783220.0,61,32051430,0,True,json,success,thoth-minute-manifest/v5,t2_sleep,t2,sleep,,ok,88.61700010299683,57,57,2,0,57,570,21019320,0,False,,,,,,1,7616,4045255,1,True,True,True,False
train_minutes,20260826_1828,1787783280.0,44,18303234,0,True,json,collecting,thoth-minute-manifest/v4,t2_sleep,t2,sleep,,ok,58.0,58,40,1,0,40,400,14750400,0,False,,,,,,1,6117,3253966,1,True,True,True,False
train_minutes,20260826_1829,1787783340.0,32,13420821,0,True,json,collecting,thoth-minute-manifest/v4,t2_sleep,t2,sleep,,ok,58.0,58,28,1,0,28,280,10325280,0,False,,,,,,1,5469,2918714,1,True,True,True,False
train_minutes,20260827_0256,1787813760.0,58,31895562,0,True,json,success,thoth-minute-manifest/v5,t2_sleep,t2,sleep,,ok,117.46799993515015,54,54,1,0,54,540,19913040,0,False,,,,,,1,7241,3846879,1,True,True,True,False
train_minutes,20260827_0257,1787813820.0,29,16808399,0,True,json,success,thoth-minute-manifest/v5,t2_sleep,t2,sleep,,ok,87.79999995231628,25,25,1,0,25,250,9219000,0,False,,,,,,1,4609,2456394,1,True,True,True,False
train_minutes,20260827_0258,1787813880.0,61,32568203,0,True,json,success,thoth-minute-manifest/v5,t2_sleep,t2,sleep,,ok,59.57200002670288,57,57,2,0,57,570,21019320,0,False,,,,,,1,6702,3576246,1,True,True,True,False
train_minutes,20260827_0259,1787813940.0,61,32992678,0,True,json,success,thoth-minute-manifest/v5,t2_sleep,t2,sleep,,ok,88.68600010871887,57,57,2,0,57,570,21019320,0,False,,,,,,1,6987,3727721,1,True,True,True,False
train_minutes,20260827_0300,1787814000.0,50,25602585,0,True,json,success,thoth-minute-manifest/v5,t2_sleep,t2,sleep,,ok,114.60899996757507,46,46,1,0,46,460,16962960,0,False,,,,,,1,5097,2718886,1,True,True,True,False
train_minutes,20260827_0301,1787814060.0,61,31305686,0,True,json,success,thoth-minute-manifest/v5,t2_sleep,t2,sleep,,ok,110.51399993896484,57,57,2,0,57,570,21019320,0,False,,,,,,1,5791,3090696,1,True,True,True,False
train_minutes,20260827_0302,1787814120.0,47,24467771,0,True,json,success,thoth-minute-manifest/v5,t2_sleep,t2,sleep,,ok,143.71199989318848,43,43,1,0,43,430,15856680,0,False,,,,,,1,5909,3153257,1,True,True,True,False
train_minutes,20260827_0303,1787814180.0,48,24446533,0,True,json,success,thoth-minute-manifest/v5,t2_sleep,t2,sleep,,ok,104.34299993515015,44,44,1,0,44,440,16225440,0,False,,,,,,1,5560,2971025,1,True,True,True,False
train_minutes,20260827_0304,1787814240.0,15,8825201,0,True,json,success,thoth-minute-manifest/v5,t2_sleep,t2,sleep,,ok,67.13800001144409,11,11,1,0,11,110,4056360,0,False,,,,,,1,5289,2825359,1,True,True,True,False
train_minutes,20260827_0305,1787814300.0,54,27837015,0,True,json,success,thoth-minute-manifest/v5,t2_sleep,t2,sleep,,ok,83.59999990463257,50,50,1,0,50,500,18438000,0,False,,,,,,1,6083,3256898,1,True,True,True,False
train_minutes,20260827_0306,1787814360.0,49,27092291,0,True,json,success,thoth-minute-manifest/v5,t2_sleep,t2,sleep,,ok,93.22900009155273,45,45,1,0,45,450,16594200,0,False,,,,,,1,6788,3638896,1,True,True,True,False
train_minutes,20260827_0307,1787814420.0,50,25299928,0,True,json,success,thoth-minute-manifest/v5,t2_sleep,t2,sleep,,ok,116.4319999217987,46,46,1,0,46,460,16962960,0,False,,,,,,1,5705,3058202,1,True,True,True,False
train_minutes,20260827_0308,1787814480.0,60,30483680,0,True,json,success,thoth-minute-manifest/v5,t2_sleep,t2,sleep,,ok,81.55200004577637,56,56,2,0,56,560,20650560,0,False,,,,,,1,6727,3600653,1,True,True,True,False
train_minutes,20260827_0309,1787814540.0,48,24710649,0,True,json,success,thoth-minute-manifest/v5,t2_sleep,t2,sleep,,ok,140.9119999408722,44,44,1,0,44,440,16225440,0,False,,,,,,1,6341,3396094,1,True,True,True,False
train_minutes,20260827_0310,1787814600.0,30,16128157,0,True,json,success,thoth-minute-manifest/v5,t2_sleep,t2,sleep,,ok,86.40400004386902,26,26,1,0,26,260,9587760,0,False,,,,,,1,5907,3167685,1,True,True,True,False
train_minutes,20260827_0311,1787814660.0,58,29619855,0,True,json,success,thoth-minute-manifest/v5,t2_sleep,t2,sleep,,ok,84.95900011062622,54,54,1,0,54,540,19913040,0,False,,,,,,1,6838,3665016,1,True,True,True,False
train_minutes,20260827_0312,1787814720.0,46,23125810,0,True,json,success,thoth-minute-manifest/v5,t2_sleep,t2,sleep,,ok,131.35700011253357,42,42,1,0,42,420,15487920,0,False,,,,,,1,5113,2739534,1,True,True,True,False
train_minutes,20260827_0313,1787814780.0,58,29290078,0,True,json,success,thoth-minute-manifest/v5,t2_sleep,t2,sleep,,ok,114.46099996566772,54,54,2,0,54,540,19913040,0,False,,,,,,1,6226,3335129,1,True,True,True,False
train_minutes,20260827_0314,1787814840.0,41,20493432,0,True,json,success,thoth-minute-manifest/v5,t2_sleep,t2,sleep,,ok,77.61800003051758,37,37,1,0,37,370,13644120,0,False,,,,,,1,4534,2427309,1,True,True,True,False
train_minutes,20260827_0315,1787814900.0,61,31185448,0,True,json,success,thoth-minute-manifest/v5,t2_sleep,t2,sleep,,ok,61.414000034332275,57,57,2,0,57,570,21019320,0,False,,,,,,1,6988,3739810,1,True,True,True,False
train_minutes,20260827_0316,1787814960.0,56,30823637,0,True,json,success,thoth-minute-manifest/v5,t2_sleep,t2,sleep,,ok,142.42799997329712,52,52,1,0,52,520,19175520,0,False,,,,,,1,6927,3712007,1,True,True,True,False
train_minutes,20260827_0317,1787815020.0,41,22820276,0,True,json,success,thoth-minute-manifest/v5,t2_sleep,t2,sleep,,ok,98.91499996185303,37,37,1,0,37,370,13644120,0,False,,,,,,1,6407,3431413,1,True,True,True,False
train_minutes,20260827_0318,1787815080.0,61,30755726,0,True,json,success,thoth-minute-manifest/v5,t2_sleep,t2,sleep,,ok,75.50300002098083,57,57,2,0,57,570,21019320,0,False,,,,,,1,5924,3169841,1,True,True,True,False
train_minutes,20260827_0319,1787815140.0,46,24025188,0,True,json,success,thoth-minute-manifest/v5,t2_sleep,t2,sleep,,ok,131.10400009155273,42,42,1,0,42,420,15487920,0,False,,,,,,1,6643,3552589,1,True,True,True,False
train_minutes,20260827_0320,1787815200.0,33,17224728,0,True,json,success,thoth-minute-manifest/v5,t2_sleep,t2,sleep,,ok,92.62899994850159,29,29,1,0,29,290,10694040,0,False,,,,,,1,5400,2884988,1,True,True,True,False
train_minutes,20260827_0321,1787815260.0,52,26405076,0,True,json,success,thoth-minute-manifest/v5,t2_sleep,t2,sleep,,ok,59.25200009346008,48,48,2,0,48,480,17700480,0,False,,,,,,1,6044,3234471,1,True,True,True,False
train_minutes,20260827_0322,1787815320.0,53,27194775,0,True,json,success,thoth-minute-manifest/v5,t2_sleep,t2,sleep,,ok,89.71199989318848,49,49,1,0,49,490,18069240,0,False,,,,,,1,6662,3560470,1,True,True,True,False
train_minutes,20260827_0323,1787815380.0,18,11251271,0,True,json,success,thoth-minute-manifest/v5,t2_sleep,t2,sleep,,ok,58.8970000743866,14,14,2,0,14,140,5162640,0,False,,,,,,1,7200,3859725,1,True,True,True,False
train_minutes,20260827_0324,1787815440.0,59,30365981,0,True,json,success,thoth-minute-manifest/v5,t2_sleep,t2,sleep,,ok,145.2739999294281,55,55,1,0,55,550,20281800,0,False,,,,,,1,7148,3838341,1,True,True,True,False
train_minutes,20260827_0325,1787815500.0,41,21150212,0,True,json,success,thoth-minute-manifest/v5,t2_sleep,t2,sleep,,ok,114.46000003814697,37,37,1,0,37,370,13644120,0,False,,,,,,1,5741,3084662,1,True,True,True,False
train_minutes,20260827_0326,1787815560.0,56,28188421,0,True,json,success,thoth-minute-manifest/v5,t2_sleep,t2,sleep,,ok,116.58500003814697,52,52,2,0,52,520,19175520,0,False,,,,,,1,5766,3087857,1,True,True,True,False
train_minutes,20260827_0327,1787815620.0,45,22982461,0,True,json,success,thoth-minute-manifest/v5,t2_sleep,t2,sleep,,ok,120.3840000629425,41,41,1,0,41,410,15119160,0,False,,,,,,1,5697,3060235,1,True,True,True,False
train_minutes,20260827_0328,1787815680.0,56,28041679,0,True,json,success,thoth-minute-manifest/v5,t2_sleep,t2,sleep,,ok,109.50799989700317,52,52,1,0,52,520,19175520,0,False,,,,,,1,5614,3014963,1,True,True,True,False
train_minutes,20260827_0329,1787815740.0,59,29739362,0,True,json,success,thoth-minute-manifest/v5,t2_sleep,t2,sleep,,ok,158.37900018692017,55,55,1,0,55,550,20281800,0,False,,,,,,1,6183,3320184,1,True,True,True,False
train_minutes,20260827_0330,1787815800.0,43,21947044,0,True,json,success,thoth-minute-manifest/v5,t2_sleep,t2,sleep,,ok,130.47099995613098,39,39,1,0,39,390,14381640,0,False,,,,,,1,5511,2953029,1,True,True,True,False
train_minutes,20260827_0331,1787815860.0,56,27684985,0,True,json,success,thoth-minute-manifest/v5,t2_sleep,t2,sleep,,ok,143.92300009727478,52,52,2,0,52,520,19175520,0,False,,,,,,1,4948,2658202,1,True,True,True,False
train_minutes,20260827_0332,1787815920.0,51,26348540,0,True,json,success,thoth-minute-manifest/v5,t2_sleep,t2,sleep,,ok,122.74399995803833,47,47,1,0,47,470,17331720,0,False,,,,,,1,5849,3134455,1,True,True,True,False
train_minutes,20260827_0334,1787816040.0,49,24932551,0,True,json,success,thoth-minute-manifest/v5,t2_sleep,t2,sleep,,ok,131.59100008010864,45,45,1,0,45,450,16594200,0,False,,,,,,1,5877,3154551,1,True,True,True,False
train_minutes,20260827_0335,1787816100.0,59,30593855,0,True,json,collecting,thoth-minute-manifest/v4,t2_sleep,t2,sleep,,ok,58.0,58,55,1,1,55,550,20281800,0,False,,,,,,1,5563,2989255,1,True,True,True,False
train_minutes,20260827_0337,1787816220.0,34,18137171,0,True,json,success,thoth-minute-manifest/v5,t2_sleep,t2,sleep,,ok,95.79200005531311,30,30,1,0,30,300,11062800,0,False,,,,,,1,6194,3320470,1,True,True,True,False
train_minutes,20260827_0338,1787816280.0,61,30449116,0,True,json,success,thoth-minute-manifest/v5,t2_sleep,t2,sleep,,ok,153.33400011062622,57,57,2,0,57,570,21019320,0,False,,,,,,1,5779,3101240,1,True,True,True,False
train_minutes,20260827_0339,1787816340.0,44,22553186,0,True,json,success,thoth-minute-manifest/v5,t2_sleep,t2,sleep,,ok,119.67400002479553,40,40,1,0,40,400,14750400,0,False,,,,,,1,5776,3095594,1,True,True,True,False
train_minutes,20260827_0341,1787816460.0,51,26313961,0,True,json,success,thoth-minute-manifest/v5,t2_sleep,t2,sleep,,ok,122.20900011062622,47,47,1,0,47,470,17331720,0,False,,,,,,1,6729,3607249,1,True,True,True,False
train_minutes,20260827_0342,1787816520.0,58,23472540,0,True,json,partial,thoth-minute-manifest/v5,t2_sleep,t2,sleep,,ok,171.94899988174438,54,54,1,1,54,540,19913040,0,False,,,,,,1,6249,3345855,1,True,True,True,False
train_minutes,20260827_0343,1787816580.0,45,23164608,0,True,json,success,thoth-minute-manifest/v5,t2_sleep,t2,sleep,,ok,135.39800000190735,41,41,1,0,41,410,15119160,0,False,,,,,,1,6254,3337906,1,True,True,True,False
train_minutes,20260827_0344,1787816640.0,44,22239583,0,True,json,success,thoth-minute-manifest/v5,t2_sleep,t2,sleep,,ok,94.64499998092651,40,40,2,0,40,400,14750400,0,False,,,,,,1,5201,2781925,1,True,True,True,False
train_minutes,20260827_0345,1787816700.0,58,28869164,0,True,json,success,thoth-minute-manifest/v5,t2_sleep,t2,sleep,,ok,119.87700009346008,54,54,1,0,54,540,19913040,0,False,,,,,,1,5445,2914159,1,True,True,True,False
train_minutes,20260827_0346,1787816760.0,40,20513243,0,True,json,success,thoth-minute-manifest/v5,t2_sleep,t2,sleep,,ok,78.14499998092651,36,36,1,0,36,360,13275360,0,False,,,,,,1,5452,2912039,1,True,True,True,False
train_minutes,20260827_0347,1787816820.0,60,30820910,0,True,json,success,thoth-minute-manifest/v5,t2_sleep,t2,sleep,,ok,86.08699989318848,56,56,1,0,56,560,20650560,0,False,,,,,,1,7361,3937347,1,True,True,True,False
train_minutes,20260827_0348,1787816880.0,49,25111552,0,True,json,success,thoth-minute-manifest/v5,t2_sleep,t2,sleep,,ok,138.19400000572205,45,45,1,0,45,450,16594200,0,False,,,,,,1,6239,3333501,1,True,True,True,False
train_minutes,20260827_0349,1787816940.0,45,23118318,0,True,json,success,thoth-minute-manifest/v5,t2_sleep,t2,sleep,,ok,96.39100003242493,41,41,1,0,41,410,15119160,0,False,,,,,,1,5984,3198677,1,True,True,True,False
train_minutes,20260827_0350,1787817000.0,61,30679926,0,True,json,success,thoth-minute-manifest/v5,t2_sleep,t2,sleep,,ok,106.90000009536743,57,57,2,0,57,570,21019320,0,False,,,,,,1,6233,3331932,1,True,True,True,False
train_minutes,20260827_0351,1787817060.0,45,23043156,0,True,json,success,thoth-minute-manifest/v5,t2_sleep,t2,sleep,,ok,90.82299995422363,41,41,1,0,41,410,15119160,0,False,,,,,,1,5797,3090747,1,True,True,True,False
train_minutes,20260827_0353,1787817180.0,45,23494696,0,True,json,success,thoth-minute-manifest/v5,t2_sleep,t2,sleep,,ok,153.91100001335144,41,41,1,0,41,410,15119160,0,False,,,,,,1,6694,3572413,1,True,True,True,False
train_minutes,20260827_0354,1787817240.0,56,28220221,0,True,json,success,thoth-minute-manifest/v5,t2_sleep,t2,sleep,,ok,123.91700005531311,52,52,1,0,52,520,19175520,0,False,,,,,,1,5978,3193539,1,True,True,True,False
train_minutes,20260827_0355,1787817300.0,58,29213967,0,True,json,success,thoth-minute-manifest/v5,t2_sleep,t2,sleep,,ok,108.71099996566772,54,54,2,0,54,540,19913040,0,False,,,,,,1,5719,3057005,1,True,True,True,False
train_minutes,20260827_0356,1787817360.0,60,30359299,0,True,json,success,thoth-minute-manifest/v5,t2_sleep,t2,sleep,,ok,108.11900019645691,56,56,1,0,56,560,20650560,0,False,,,,,,1,6509,3475568,1,True,True,True,False
train_minutes,20260827_0357,1787817420.0,58,29101266,0,True,json,success,thoth-minute-manifest/v5,t2_sleep,t2,sleep,,ok,143.55999994277954,54,54,1,0,54,540,19913040,0,False,,,,,,1,5881,3146689,1,True,True,True,False
train_minutes,20260827_0358,1787817480.0,46,23699180,0,True,json,success,thoth-minute-manifest/v5,t2_sleep,t2,sleep,,ok,112.01500010490417,42,42,1,0,42,420,15487920,0,False,,,,,,1,6228,3312823,1,True,True,True,False
train_minutes,20260827_0400,1787817600.0,43,22238195,0,True,json,success,thoth-minute-manifest/v5,t2_sleep,t2,sleep,,ok,127.54299998283386,39,39,1,0,39,390,14381640,0,False,,,,,,1,6108,3246128,1,True,True,True,False
train_minutes,20260827_0401,1787817660.0,49,24716127,0,True,json,success,thoth-minute-manifest/v5,t2_sleep,t2,sleep,,ok,162.37800002098083,45,45,2,0,45,450,16594200,0,False,,,,,,1,5522,2938830,1,True,True,True,False
train_minutes,20260827_0402,1787817720.0,51,26075224,0,True,json,success,thoth-minute-manifest/v5,t2_sleep,t2,sleep,,ok,138.06200003623962,47,47,1,0,47,470,17331720,0,False,,,,,,1,6326,3369794,1,True,True,True,False
train_minutes,20260827_0403,1787817780.0,27,14100616,0,True,json,success,thoth-minute-manifest/v5,t2_sleep,t2,sleep,,ok,77.05900001525879,23,23,1,0,23,230,8481480,0,False,,,,,,1,4746,2531908,1,True,True,True,False
train_minutes,20260827_0404,1787817840.0,9,7172563,0,True,json,success,thoth-minute-manifest/v5,t2_sleep,t2,sleep,,ok,58.8199999332428,5,5,2,0,5,50,1843800,0,False,,,,,,1,7354,3914347,1,True,True,True,False
train_minutes,20260827_0405,1787817900.0,47,24702090,0,True,json,success,thoth-minute-manifest/v5,t2_sleep,t2,sleep,,ok,117.97099995613098,43,43,1,0,43,430,15856680,0,False,,,,,,1,7233,3852158,1,True,True,True,False
train_minutes,20260827_0406,1787817960.0,60,29859575,0,True,json,partial,thoth-minute-manifest/v5,t2_sleep,t2,sleep,,ok,150.67400002479553,56,56,2,1,56,560,20650560,0,False,,,,,,1,6657,3544745,1,True,True,True,False
train_minutes,20260827_0407,1787818020.0,53,27068964,0,True,json,collecting,thoth-minute-manifest/v4,t2_sleep,t2,sleep,,ok,58.0,58,49,1,1,49,490,18069240,0,False,,,,,,1,6413,3418598,1,True,True,True,False
train_minutes,20260827_0408,1787818080.0,39,21840629,0,True,json,success,thoth-minute-manifest/v5,t2_sleep,t2,sleep,,ok,106.96000003814697,35,35,1,0,35,350,12906600,0,False,,,,,,1,6048,3229091,1,True,True,True,False
train_minutes,20260827_0409,1787818140.0,60,30427392,0,True,json,success,thoth-minute-manifest/v5,t2_sleep,t2,sleep,,ok,133.45499992370605,56,56,1,0,56,560,20650560,0,False,,,,,,1,6081,3245811,1,True,True,True,False
train_minutes,20260827_0410,1787818200.0,48,24721489,0,True,json,success,thoth-minute-manifest/v5,t2_sleep,t2,sleep,,ok,101.76399993896484,44,44,1,0,44,440,16225440,0,False,,,,,,1,6382,3407703,1,True,True,True,False
train_minutes,20260827_0411,1787818260.0,13,8393609,0,True,json,success,thoth-minute-manifest/v5,t2_sleep,t2,sleep,,ok,58.85599994659424,9,9,2,0,9,90,3318840,0,False,,,,,,1,6231,3322500,1,True,True,True,False
